bnless_entity_id,bnless_name,branch_suffix,bn_entity_id,bn_entity_name,bn_root,province,bn_entity_flow,bnless_entity_flow
325605,PRIMATES WORLD RELIEF DEVELOPMENT FUND (PWRDF),PWRDF,313479,Primates World Relief & Development Fund,108079777,MB,26684.0,665.0
442495,Knox Presbyterian Church - Stratford,Stratford,15935,KNOX PRESBYTERIAN CHURCH,118984822,NS,2339.0,25000.0
280233,George Gordon First Nation (in trust to Wicehtowak Limnos Consulting Services LP),in trust to Wicehtowak Limnos Consulting Services LP,286610,George Gordon First Nation,190148122,ON,15330.0,12000.0
348899,The Salvation Army - West,West,371077,The Salvation Army,107956618,ON,17570.0,9750.0
442495,Knox Presbyterian Church - Stratford,Stratford,27244,KNOX PRESBYTERIAN CHURCH,125821959,ON,2313.0,25000.0
380149,Salvation Army - Kootenay Valley Community,Kootenay Valley Community,320217,The Salvation Army,007951618,ON,26761.0,550.0
371903,Trinity United Church - Brandon,Brandon,32623,TRINITY UNITED CHURCH,133101576,ON,24414.0,2895.0
353436,THE SALVATION ARMY - TORONTO HOUSING Total,TORONTO HOUSING Total,316477,SALVATION ARMY,107951615,ON,17276.0,10000.0
380976,Diocese of Ontario (Camp Hyanto),Camp Hyanto,391032,Diocese of Ontario,107505072,ON,24599.0,2665.0
339185,THE SALVATION ARMY - CANADA AND BERMUDA,CANADA AND BERMUDA,320217,The Salvation Army,007951618,ON,26761.0,500.0
342595,SALVATION ARMY (FORMERRITT BC RELIEF),FORMERRITT BC RELIEF,320217,The Salvation Army,007951618,ON,26761.0,500.0
353285,SALVATION ARMY - CORNER BROOK FOOD BANK,CORNER BROOK FOOD BANK,320217,The Salvation Army,007951618,ON,26761.0,500.0
386424,Salvation Army - Christmas Family,Christmas Family,320217,The Salvation Army,007951618,ON,26761.0,496.0
423037,THE SALVATION ARMY - ST. MARYS,ST. MARYS,309361,SALVATION ARMY,107951617,ON,15531.0,11725.0
327238,CANADIAN CANCER SOCIETY (NOVA SCOTIA DIVISION),NOVA SCOTIA DIVISION,321945,CANADIAN CANCER SOCIETY,118298030,SK,1788.0,25468.0
412848,St Paul's Anglican Church - Winnipeg,Winnipeg,32051,ST PAUL'S ANGLICAN CHURCH,132489691,SK,26940.0,310.0
140916,Royal Canadian Legion - St. Croix Branch #9,St. Croix Branch #9,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,22059.0
403775,THE SALVATION ARMY - LISTOWEL,LISTOWEL,411682,Salvation Army,000951618,BC,3520.0,23725.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,363715,SALVATION ARMY,107951418,MB,2000.0,25227.0
409761,WESLEY UNITED CHURCH - MILK FUND,MILK FUND,25313,WESLEY UNITED CHURCH,119291680,NB,27017.0,200.0
421991,Primates World Relief and Development Fund (P.W.R.D.F.),P.W.R.D.F.,324896,PRIMATES WORLD RELIEF DEVELOPMENT FUND,866934670,ON,26100.0,1115.0
338627,Trinity Anglican Church - Community Table,Community Table,24506,TRINITY ANGLICAN CHURCH,119269579,ON,27015.0,200.0
181590,Christian Children's Fund of Canada (CCFC),CCFC,358655,Christian Children's Fund of Canada,106919543,ON,1906.0,25305.0
340549,ACCI - Adventive Cross Cultural Initiatives,Adventive Cross Cultural Initiatives,393954,ACCI,107771064,ON,2900.0,24300.0
301332,ALBERTA LAW REVIEW SOCIETY - ALBERTA LAW REVIEW,ALBERTA LAW REVIEW,83428,ALBERTA LAW REVIEW SOCIETY,128679644,AB,14771.0,12400.0
412336,Grace Church - Our Daily Bread Christmas Gift Cards,Our Daily Bread Christmas Gift Cards,416845,GRACE CHURCH,107444417,AB,22600.0,4562.0
442564,Canadian Diabetes Association - Lindsay & District Branch,Lindsay & District Branch,333422,CANADIAN DIABETES ASSOCIATION,118833074,MB,19255.0,7900.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,416491,Salvation Army,179516180,AB,1886.0,25227.0
395640,SALVATION ARMY - SUTTO YOUTH SERVICES,SUTTO YOUTH SERVICES,320217,The Salvation Army,007951618,ON,26761.0,351.0
375363,Big Brothers Big Sisters - Mission Total,Mission Total,308544,BIG BROTHERS BIG SISTERS,106793045,SK,21475.0,5636.0
297431,Plan International INC. (PARAGUAY),PARAGUAY,359736,PLAN INTERNATIONAL,118920993,ON,540.0,26568.2
418295,ST JOHN'S CHURCH (LANCASTER),LANCASTER,21722,ST JOHN'S CHURCH,119180214,ON,26905.0,200.0
365325,Mission & Service Fund (M&S),M&S,407713,MISSION & SERVICE FUND,108102135,ON,21550.0,5524.0
297431,Plan International INC. (PARAGUAY),PARAGUAY,423325,PLAN INTERNATIONAL,818928993,ON,504.0,26568.2
306188,CNIB (CORNWALL),CORNWALL,328108,CNIB,006006126,BC,26072.0,1000.0
382185,Salvation Army - Perth,Perth,320217,The Salvation Army,007951618,ON,26761.0,300.0
398881,Lighthouse Deaf Fellowship (5582),5582,20799,LIGHTHOUSE DEAF FELLOWSHIP,119150019,ON,23715.0,3336.0
340003,Royal Canadian Legion Charitable Foundation - Hospital Bursa,Hospital Bursa,315367,Royal Canadian Legion,119035228,NB,25040.0,2000.0
442564,Canadian Diabetes Association - Lindsay & District Branch,Lindsay & District Branch,341208,Canadian Diabetes Association,118330744,MB,19130.0,7900.0
348899,The Salvation Army - West,West,316477,SALVATION ARMY,107951615,ON,17276.0,9750.0
297431,Plan International INC. (PARAGUAY),PARAGUAY,421639,Plan International,119828993,ON,456.0,26568.2
406269,Canadian Cancer Society - BC,BC,368969,CANADIAN CANCER SOCIETY,188298031,SK,6014.0,21000.0
346927,Trinity United Church - Portage la Prairie,Portage la Prairie,32623,TRINITY UNITED CHURCH,133101576,ON,24414.0,2598.0
376060,Salvation Army (Florence Booth),Florence Booth,320217,The Salvation Army,007951618,ON,26761.0,247.0
389200,University of Toronto (Miner's Lamp Fund),Miner's Lamp Fund,326143,UNIVERSITY OF TORONTO,866915620,ON,2000.0,25000.0
293683,"University of Toronto (McDonald, Lynn)","McDonald, Lynn",326143,UNIVERSITY OF TORONTO,866915620,ON,2000.0,25000.0
332562,MCGILL UNIVERSITY (LECKY FAMILY MGMT BURSARY),LECKY FAMILY MGMT BURSARY,412906,McGill university,119128781,,3000.0,24000.0
357915,CANADIAN BAPTIST MISSION (OVERSEAS),OVERSEAS,10871,CANADIAN BAPTIST MISSION INC.,118829613,MB,10540.0,16454.0
352239,CBM - The Sharing Way,The Sharing Way,317846,CBM,106834360,ON,19493.0,7500.0
383256,ST VINCENT DE PAUL - GRANT FUNDS/VICTORIA HARBOUR,GRANT FUNDS/VICTORIA HARBOUR,335603,Society of St. Vincent De Paul,013831520,BC,7990.0,19000.0
394410,Salvation Army - Kentville,Kentville,320217,The Salvation Army,007951618,ON,26761.0,225.0
420293,Salvation Army - Sussex Total,Sussex Total,320217,The Salvation Army,007951618,ON,26761.0,215.0
365869,CNIB - PEI DIVISION,PEI DIVISION,328108,CNIB,006006126,BC,26072.0,902.0
342136,SALVATION ARMY (RED KETTLE),RED KETTLE,320217,The Salvation Army,007951618,ON,26761.0,200.0
360042,SALVATION ARMY - WOODSTOCK CORPS,WOODSTOCK CORPS,320217,The Salvation Army,007951618,ON,26761.0,200.0
387723,SALVATION ARMY - BELKEN HOUSE,BELKEN HOUSE,320217,The Salvation Army,007951618,ON,26761.0,187.0
366050,SALVATION ARMY - LAKESHORE COMMUNITY CHURCH,LAKESHORE COMMUNITY CHURCH,371077,The Salvation Army,107956618,ON,17570.0,9375.0
312755,Victorian Order of Nurses - Greater Halifax,Greater Halifax,412196,Victorian Order of Nurses,119284529,MB,24510.0,2429.0
339507,The Salvation Army - Cobourg,Cobourg,320217,The Salvation Army,007951618,ON,26761.0,150.0
376059,Salvation Army (Evangeline),Evangeline,320217,The Salvation Army,007951618,ON,26761.0,148.0
361384,ZION UNITED CHURCH - SILVERTON,SILVERTON,25909,ZION UNITED CHURCH,119309359,ON,23721.0,3176.0
346897,The Salvation Army (Barrie),Barrie,372117,Salvation Army,001079516,SK,11596.0,15300.0
391108,Primates World Relief and Development Fund - Syrian Refugees,Syrian Refugees,313479,Primates World Relief & Development Fund,108079777,MB,26684.0,210.0
329169,One Hope Canada - Roseau River Bible Camp,Roseau River Bible Camp,353837,One Hope Canada,107764576,MB,11292.0,15600.0
419321,SALVATION ARMY - CHRISTMAS FOOD HAMPER,CHRISTMAS FOOD HAMPER,320217,The Salvation Army,007951618,ON,26761.0,125.0
362629,Anglican Network in Canada (ANiC),ANiC,399243,Anglican Network in Canada,869011981,ON,24204.0,2662.0
409761,WESLEY UNITED CHURCH - MILK FUND,MILK FUND,60536,WESLEY UNITED CHURCH,873236442,SK,26665.0,200.0
321046,SALVATION ARMY - TRANSIENT FUND,TRANSIENT FUND,320217,The Salvation Army,007951618,ON,26761.0,100.0
374515,SALVATION ARMY - BENEVOLENT FUND,BENEVOLENT FUND,320217,The Salvation Army,007951618,ON,26761.0,100.0
333842,St Johns Anglican Church - One Roof Diner,One Roof Diner,21697,ST JOHNS ANGLICAN CHURCH,119179315,ON,25700.0,1160.0
327238,CANADIAN CANCER SOCIETY (NOVA SCOTIA DIVISION),NOVA SCOTIA DIVISION,400423,CANADIAN CANCER SOCIETY,118929803,ON,1389.0,25468.0
159906,Royal Canadian Legion - Branch 161,Branch 161,350848,ROYAL CANADIAN LEGION,107934093,SK,3105.0,23750.0
355306,The Salvation Army - Campbellton Community,Campbellton Community,320217,The Salvation Army,007951618,ON,26761.0,75.0
311227,SALVATION ARMY - ONTARIO EAST DIV.,ONTARIO EAST DIV.,320217,The Salvation Army,007951618,ON,26761.0,71.0
414757,Salvation Army - St. Albans Anglican Church,St. Albans Anglican Church,313141,Salvation Army,107862816,NB,18824.0,8000.0
348813,Salvation Army - London South Total,London South Total,313141,Salvation Army,107862816,NB,18824.0,8000.0
361653,CNIB (Cdn Nat. Assoc. of Blind),Cdn Nat. Assoc. of Blind,328108,CNIB,006006126,BC,26072.0,750.0
319416,Primates World Relief and Development Fund - Anglican,Anglican,313479,Primates World Relief & Development Fund,108079777,MB,26684.0,137.0
318981,ST VINCENT DE PAUL - GRANT FUNDS / ST. PAUL'S ALLISTON,GRANT FUNDS / ST. PAUL'S ALLISTON,356484,THE SOCIETY OF ST. VINCENT DE PAUL,132410037,AB,16813.0,10000.0
401637,SALVATION ARMY (KETTLE),KETTLE,320217,The Salvation Army,007951618,ON,26761.0,50.0
442564,Canadian Diabetes Association - Lindsay & District Branch,Lindsay & District Branch,315845,Canadian Diabetes Association,018830744,MB,18907.0,7900.0
313402,THE SALVATION ARMY - DIVISIONAL HEADQUARTERS,DIVISIONAL HEADQUARTERS,320217,The Salvation Army,007951618,ON,26761.0,40.0
364190,MCGILL UNIVERSITY - COUNCIL ON PALLIATIVE CARE,COUNCIL ON PALLIATIVE CARE,418285,MCGILL UNIVERSITY,100638592,QC,25000.0,1800.0
364190,MCGILL UNIVERSITY - COUNCIL ON PALLIATIVE CARE,COUNCIL ON PALLIATIVE CARE,364225,McGill University,114128984,QC,25000.0,1800.0
371043,The Salvation Army - Christmas Daddies,Christmas Daddies,320217,The Salvation Army,007951618,ON,26761.0,20.0
423483,ALS (CAMP),CAMP,314483,ALS SOCIETY,106708997,ON,26480.0,300.0
423782,Salvation Army - Belleville,Belleville,320217,The Salvation Army,007951618,ON,26761.0,18.0
307021,Katepwa Lake Camp (Baptist Camp),Baptist Camp,326523,Katepwa Lake Camp,042228756,SK,26171.0,600.0
159906,Royal Canadian Legion - Branch 161,Branch 161,324316,ROYAL CANADIAN LEGION,894078865,ON,3021.0,23750.0
403880,PRIMATES WORLD RELIEF AND DEVELOPMENT FUND (ANGLICAN),ANGLICAN,324896,PRIMATES WORLD RELIEF DEVELOPMENT FUND,866934670,ON,26100.0,670.0
325605,PRIMATES WORLD RELIEF DEVELOPMENT FUND (PWRDF),PWRDF,324896,PRIMATES WORLD RELIEF DEVELOPMENT FUND,866934670,ON,26100.0,665.0
336149,SALVATION ARMY - WOMENS SHELTER BRAMPTON,WOMENS SHELTER BRAMPTON,320217,The Salvation Army,007951618,ON,26761.0,0.0
344693,Salvation Army - Maple Creek,Maple Creek,320217,The Salvation Army,007951618,ON,26761.0,0.0
354163,St.Andrews United Church - Syrian Refugee Fund,Syrian Refugee Fund,21375,ST ANDREWS UNITED CHURCH,119166510,SK,25408.0,1346.0
357023,McGill University - Alma Mater Fund,Alma Mater Fund,418285,MCGILL UNIVERSITY,100638592,QC,25000.0,1750.0
357023,McGill University - Alma Mater Fund,Alma Mater Fund,364225,McGill University,114128984,QC,25000.0,1750.0
371346,CANADIAN DIABETES ASSOCIATION - NL DIVISON,NL DIVISON,309439,Canadian Diabetes Assoc.,118830774,SK,23750.0,3000.0
181590,Christian Children's Fund of Canada (CCFC),CCFC,361008,Christian Children's Fund of Canada,010698543,ON,1443.0,25305.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,393755,SALVATION ARMY,907951618,ON,1514.0,25227.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,395310,The Salvation Army,107851618,ON,1500.0,25227.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,404400,SALVATION ARMY,107958735,BC,1500.0,25227.0
313672,Salvation Army - Young People's Corp.,Young People's Corp.,381470,Salvation Army,107951613,PE,9300.0,17419.0
371346,CANADIAN DIABETES ASSOCIATION - NL DIVISON,NL DIVISON,369046,Canadian Diabetes Association,116830744,AB,23705.0,3000.0
311927,Salvation Army - Vernon Branch,Vernon Branch,313141,Salvation Army,107862816,NB,18824.0,7871.0
354956,Salvation Army - Senior People's Corp.,Senior People's Corp.,313141,Salvation Army,107862816,NB,18824.0,7866.0
346228,THE SALVATION ARMY - NEWFOUNDLAND DIVISIONAL HEADQUARTERS,NEWFOUNDLAND DIVISIONAL HEADQUARTERS,381470,Salvation Army,107951613,PE,9300.0,17382.0
355809,First United Church - Out Of Cold,Out Of Cold,13703,FIRST UNITED CHURCH,118919349,SK,23155.0,3526.0
293787,The Royal Canadian Legion - Lampman Branch #330,Lampman Branch #330,315367,Royal Canadian Legion,119035228,NB,25040.0,1640.0
403775,THE SALVATION ARMY - LISTOWEL,LISTOWEL,324664,Salvation Army,107951118,ON,2949.0,23725.0
421044,YWAM - UNIVERSITY OF THE NATIONS,UNIVERSITY OF THE NATIONS,307970,YWAM,824556474,BC,25664.0,1000.0
336948,Big Brothers Big Sisters - Maple Ridge,Maple Ridge,336758,Big Brothers Big Sisters,001293975,NB,25000.0,1660.0
307862,CHEVALIERS DE COLOMB - GUIGNOLÉE,GUIGNOLÉE,329989,Chevaliers de Colomb,130914849,QC,26654.0,0.0
366050,SALVATION ARMY - LAKESHORE COMMUNITY CHURCH,LAKESHORE COMMUNITY CHURCH,316477,SALVATION ARMY,107951615,ON,17276.0,9375.0
151953,Canadian Institute of Geomatics - NL Branch,NL Branch,254011,Canadian Institute of Geomatics,122381403,ON,6650.0,20000.0
366664,Presbyterian Church in Canada - Presbyterian Sharing & World,Presbyterian Sharing & World,388149,The Presbyterian Church in Canada,107851106,ON,13650.0,13000.0
385514,SOCIETY OF ST VINCENT DE PAUL - NATIONAL COUNCIL,NATIONAL COUNCIL,423928,St. Vincent de Paul Society,132416071,NS,13964.0,12680.0
442627,Children's Mental Health Services (Sudbury),Sudbury,387817,Children's Mental Health Services,896148944,ON,1632.0,25000.0
338972,PRESBYTERIAN CHURCH IN CANADA - PENSION BOARD,PENSION BOARD,370007,The Presbyterian Church in Canada,107886612,ON,21260.0,5368.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,367239,SALVATION ARMY,107951648,ON,1400.0,25227.0
310857,The Salvation Army - FLRC,FLRC,317374,SALVATION ARMY,107451618,ON,14408.0,12219.0
327238,CANADIAN CANCER SOCIETY (NOVA SCOTIA DIVISION),NOVA SCOTIA DIVISION,416202,Canadian Cancer Society,018529803,BC,1151.0,25468.0
313497,Pentecostal Assemblies - Canada - National Head Office,National Head Office,422339,PENTECOSTAL ASSEMBLIES OF CANADA,107833265,SK,2600.0,23998.0
307795,THE CHRISTIAN AND MISSIONARY ALLIANCE - CANADIAN MINISTRIES,CANADIAN MINISTRIES,322828,Christian and Missionary Alliance,133063856,ON,907.0,25686.0
318709,ALS - Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,314483,ALS SOCIETY,106708997,ON,26480.0,96.0
381883,CNIB (KINGSTON),KINGSTON,328108,CNIB,006006126,BC,26072.0,500.0
326191,CNIB - NL Division,NL Division,328108,CNIB,006006126,BC,26072.0,500.0
385509,ZION LUTHERAN CHURCH - COMMUNITY BBQ + RALLY SUNDAY,COMMUNITY BBQ + RALLY SUNDAY,27383,ZION LUTHERAN CHURCH,126634005,QC,25725.0,846.0
198242,FESTIVAL OF THE TARTANS COMMITTEE (THE),THE,23168,THE FESTIVAL OF THE TARTANS COMMITTEE,119232882,NS,14047.0,12500.0
402742,ROYAL CANADIAN LEGION - SASK COMMAND (WELLNESS PROGRAM),SASK COMMAND (WELLNESS PROGRAM),315367,Royal Canadian Legion,119035228,NB,25040.0,1500.0
406044,ALS (Lou Gehrings Disease),Lou Gehrings Disease,314483,ALS SOCIETY,106708997,ON,26480.0,60.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,369812,The Salvation Army,707951651,ON,1300.0,25227.0
421351,EASTERN VALLEY BAPTIST ASSOCIATION (INCLUDES KINGSWOOD CAMP),INCLUDES KINGSWOOD CAMP,307609,Eastern Valley Association (Baptist),000727374,NS,25324.0,1200.0
442557,Trinity United Church - Huntsville,Huntsville,24575,TRINITY UNITED CHURCH,119271369,SK,6502.0,20000.0
419108,UNICEF CANADA - SUPPORT TO THE PREPAREDNESS AND COVID-19,SUPPORT TO THE PREPAREDNESS AND COVID-19,355556,UNICEF CANADA,122682572,ON,1500.0,25000.0
315768,THE GREAT COMMISSION - MEXICO,MEXICO,330243,The Great Commission Foundation,869928483,AB,16200.0,10300.0
321967,Crandall University (ABU),ABU,422793,Crandall University,106736152,NB,25000.0,1500.0
375380,The Salvation Army - Richmond Hill Total,Richmond Hill Total,372117,Salvation Army,001079516,SK,11596.0,14900.0
339249,ALS (Lou Gherig Disease),Lou Gherig Disease,314483,ALS SOCIETY,106708997,ON,26480.0,15.0
418887,Alzheimer Canada - FQSA,FQSA,332654,Alzheimer Society of Canada,118784952,,23487.0,3000.0
327238,CANADIAN CANCER SOCIETY (NOVA SCOTIA DIVISION),NOVA SCOTIA DIVISION,369871,Canadian Cancer Society,118829703,ON,1000.0,25468.0
343030,BGC - Boys and Girls Club of Airdrie,Boys and Girls Club of Airdrie,377397,BGC,012998797,AB,25408.0,1050.0
326129,NER ISRAEL YESHIVA (USA),USA,385938,Ner Israel Yeshiva,890630590,,19836.0,6618.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,382642,The Salvation Army,107931618,YT,1225.0,25227.0
327238,CANADIAN CANCER SOCIETY (NOVA SCOTIA DIVISION),NOVA SCOTIA DIVISION,324484,CANADIAN CANCER SOCIETY,008829803,SK,970.0,25468.0
399731,THE SALVATION ARMY - DARTMOUTH COMMUNITY CHURCH,DARTMOUTH COMMUNITY CHURCH,369095,Salvation Army,007324740,SK,1205.0,25227.0
310763,Boys & Girls Club (Fraserview),Fraserview,416538,Boys and Girls Club,118814564,ON,1200.0,25225.0
313672,Salvation Army - Young People's Corp.,Young People's Corp.,313821,Salvation Army,107985161,PE,8981.0,17419.0
442473,Knox United Church - Peterborough,Peterborough,16008,KNOX UNITED CHURCH,118986645,ON,1500.0,24900.0
146870,Royal Canadian Legion - Branch 29,Branch 29,311032,Royal Canadian Legion,100101067,SK,10455.0,15945.0
420613,ROYAL CANADIAN LEGION - SASK COMMAND (VETERAN'S ASSISTANCE),SASK COMMAND (VETERAN'S ASSISTANCE),315367,Royal Canadian Legion,119035228,NB,25040.0,1350.0
346228,THE SALVATION ARMY - NEWFOUNDLAND DIVISIONAL HEADQUARTERS,NEWFOUNDLAND DIVISIONAL HEADQUARTERS,313821,Salvation Army,107985161,PE,8981.0,17382.0
390844,ST. ANDREWS UNITED CHURCH - SOUP FOR SOUL,SOUP FOR SOUL,21383,ST ANDREWS UNITED CHURCH,119166650,AB,11360.0,15000.0
403240,YESHIVA DARCHEI TORAH (yeshdarc),yeshdarc,392744,YESHIVA DARCHEI TORAH,808929799,,1360.0,25000.0
322718,BGC - Boys and Girls Club of the Foothills,Boys and Girls Club of the Foothills,377397,BGC,012998797,AB,25408.0,952.0
339135,Pentecostal Assemblies of Canada (district office),district office,386293,Pentecostal Assemblies of Canada,119033278,NS,5491.0,20866.0
307335,Society of Saint Vincent de Paul - Saint Joseph Parish,Saint Joseph Parish,307637,SOCIETY OF SAINT VINCENT DE PAUL,135552059,ON,19149.0,7200.0
266966,Royal Canadian Legion - Kennebecasis Branch #58,Kennebecasis Branch #58,284133,Royal Canadian Legion,107929168,BC,22560.0,3770.0
